Ticker,Company Name,Sector,Price (INR),Change %,P/E Ratio,ROE %,Market Cap (Cr)
"SUNPOW4325","Sun Power I4325","Automobile",4056.60,0.20,9.8,30.5,300013
"CIPLHOL4326","Cipla Holdings J4326","Consumer Goods",2447.66,0.87,22.9,21.4,92759
"BIOCSOL4327","Biocon Solutions K4327","IT",2850.97,-0.41,66.0,25.9,150029
"AUROSOF4328","Aurobindo Software L4328","Banking",444.70,4.17,68.5,33.2,162806
"AUROPOW4329","Aurobindo Power M4329","Pharma",3877.37,-0.36,15.3,14.0,331889
"BIOCVEN4330","Biocon Ventures N4330","Energy",2236.96,-0.62,31.3,24.0,227825
"SUNINF4331","Sun Infrastructure O4331","Automobile",1096.43,0.28,21.2,19.1,478045
"VEDAPOW4332","Vedanta Power P4332","Consumer Goods",268.36,-4.80,62.2,32.1,129533
"ICICLAB4333","ICICI Labs Q4333","IT",4156.04,-0.52,19.3,23.4,258396
"TATAIND4334","Tata Industries R4334","Banking",3660.77,0.57,62.8,29.6,227716
"ITCSOF4335","ITC Software S4335","Pharma",3096.30,-0.41,13.0,12.8,6689
"AIRTIND4336","Airtel Industries T4336","Energy",4558.51,0.16,45.3,9.9,302355
"HINDDIG4337","Hindalco Digital U4337","Automobile",3921.85,-0.13,51.5,30.3,27538
"LARSINF4338","Larsen Infrastructure V4338","Consumer Goods",2512.35,-0.70,66.6,2.8,441980
"INFOIND4339","Infosys Industries W4339","IT",4739.00,0.14,34.1,12.9,425185
"TITATEC4340","Titan Technologies X4340","Banking",794.18,1.06,60.5,2.4,263207
"WIPRIND4341","Wipro Industries Y4341","Pharma",3829.44,0.21,13.9,18.3,381873
"BAJATEC4342","Bajaj Technologies Z4342","Energy",3931.20,-0.27,8.9,10.7,330666
"CIPLLAB4343","Cipla Labs A4343","Automobile",5036.08,-0.24,19.6,22.9,306855
"KOTADIG4344","Kotak Digital B4344","Consumer Goods",3270.04,-0.60,61.2,30.6,359183
"MARUFMC4345","Maruti FMCG C4345","IT",813.09,-2.45,49.6,13.1,437212
"MAHISOF4346","Mahindra Software D4346","Banking",2370.79,-0.45,51.9,32.2,115827
"VEDAENT4347","Vedanta Enterprises E4347","Pharma",3106.11,0.15,20.3,33.9,445712
"AIRTSOF4348","Airtel Software F4348","Energy",3058.63,0.44,24.6,7.2,392125
"ICICGLO4349","ICICI Global G4349","Automobile",686.51,-3.30,21.2,22.4,412365
"VEDACAP4350","Vedanta Capital H4350","Consumer Goods",4644.28,0.42,19.0,25.1,484205
"SUNCAP4351","Sun Capital I4351","IT",2146.38,-0.69,38.9,10.2,19786
"ICICDIG4352","ICICI Digital J4352","Banking",600.39,-3.87,32.4,3.8,404956
"AUROTEC4353","Aurobindo Technologies K4353","Pharma",1072.61,-1.13,25.2,2.5,146451
"ITCGLO4354","ITC Global L4354","Energy",1464.21,-1.18,49.9,9.5,289615
"INFOIND4355","Infosys Industries M4355","Automobile",4149.15,0.06,9.9,3.1,408195
"ICICTEC4356","ICICI Technologies N4356","Consumer Goods",1541.34,-0.64,23.0,26.1,225678
"TITASOF4357","Titan Software O4357","IT",2628.64,-0.82,19.2,21.0,411206
"AUROENT4358","Aurobindo Enterprises P4358","Banking",1584.25,-0.34,11.7,27.3,114335
"AUROHOL4359","Aurobindo Holdings Q4359","Pharma",4338.35,0.23,50.1,18.4,35794
"HINDCAP4360","Hindalco Capital R4360","Energy",1592.45,-1.16,7.8,0.1,25876
"AUROVEN4361","Aurobindo Ventures S4361","Automobile",3838.52,-0.05,68.9,23.1,378410
"MARUFMC4362","Maruti FMCG T4362","Consumer Goods",998.71,-1.33,15.2,16.1,115218
"ITCAUT4363","ITC Automotive U4363","IT",1142.89,-0.43,24.8,28.4,422900
"BAJAAUT4364","Bajaj Automotive V4364","Banking",316.93,5.67,21.3,0.3,291686
"TATAENT4365","Tata Enterprises W4365","Pharma",3087.26,0.20,59.9,27.0,168189
"MARUENT4366","Maruti Enterprises X4366","Energy",4568.58,0.10,66.8,11.8,239391
"GODRTEC4367","Godrej Technologies Y4367","Automobile",3201.30,0.10,27.1,18.6,467975
"ICICTEC4368","ICICI Technologies Z4368","Consumer Goods",4402.58,0.15,9.9,0.0,52920
"VEDAPOW4369","Vedanta Power A4369","IT",544.40,3.31,61.2,28.7,330520
"AIRTCAP4370","Airtel Capital B4370","Banking",3245.03,-0.45,7.8,32.7,50884
"TATAAUT4371","Tata Automotive C4371","Pharma",777.46,-0.65,53.5,29.6,54575
"HDFCPOW4372","HDFC Power D4372","Energy",723.56,-0.24,57.5,26.1,248666
"MAHIAUT4373","Mahindra Automotive E4373","Automobile",2575.25,-0.39,52.0,6.3,371022
"BIOCLAB4374","Biocon Labs F4374","Consumer Goods",1608.83,0.83,16.0,6.4,155366
"KOTAFMC4375","Kotak FMCG G4375","IT",1965.57,0.76,58.5,11.7,147054
"WIPRTEC4376","Wipro Technologies H4376","Banking",726.01,-0.72,6.2,17.9,157525
"RELITEC4377","Reliance Technologies I4377","Pharma",4348.25,-0.02,18.1,26.8,60329
"GODRPOW4378","Godrej Power J4378","Energy",2676.75,0.27,61.2,7.7,3349
"BAJASOF4379","Bajaj Software K4379","Automobile",3011.92,-0.32,10.8,6.0,241029
"NTPCCAP4380","NTPC Capital L4380","Consumer Goods",3140.49,0.38,35.7,3.8,324603
"ICICGLO4381","ICICI Global M4381","IT",1114.34,-1.50,22.2,15.3,360893
"CIPLFMC4382","Cipla FMCG N4382","Banking",889.24,-1.52,15.7,8.4,429775
"MAHIPHA4383","Mahindra Pharmaceuticals O4383","Pharma",2044.26,-0.83,30.2,2.8,192822
"CIPLVEN4384","Cipla Ventures P4384","Energy",4684.65,0.17,35.8,10.0,280883
"AUROGLO4385","Aurobindo Global Q4385","Automobile",3213.02,0.56,49.2,3.9,417425
"TITADIG4386","Titan Digital R4386","Consumer Goods",913.73,0.85,64.2,11.3,118657
"MARUINF4387","Maruti Infrastructure S4387","IT",4585.33,-0.14,5.9,10.6,192966
"ICICGLO4388","ICICI Global T4388","Banking",1962.57,-0.30,35.5,7.6,491115
"BIOCIND4389","Biocon Industries U4389","Pharma",2125.31,-0.40,30.4,12.4,454131
"WIPRVEN4390","Wipro Ventures V4390","Energy",3877.17,0.21,39.8,26.1,68640
"BAJADIG4391","Bajaj Digital W4391","Automobile",3230.51,0.47,39.9,26.6,12620
"KOTAPHA4392","Kotak Pharmaceuticals X4392","Consumer Goods",4595.15,0.18,32.8,24.4,101940
"BAJALAB4393","Bajaj Labs Y4393","IT",1135.20,-1.08,43.6,30.2,327298
"LARSPOW4394","Larsen Power Z4394","Banking",3885.20,0.14,26.0,24.8,456237
"AXISSOF4395","Axis Software A4395","Pharma",1987.96,0.73,11.2,15.3,498346
"AIRTPHA4396","Airtel Pharmaceuticals B4396","Energy",409.64,0.26,21.5,17.4,240565
"VEDAAUT4397","Vedanta Automotive C4397","Automobile",1878.81,0.44,20.7,30.3,225059
"KOTAHOL4398","Kotak Holdings D4398","Consumer Goods",3929.72,-0.17,21.4,12.8,74767
"BAJAIND4399","Bajaj Industries E4399","IT",4153.74,0.40,17.8,11.0,88530
"ITCENT4400","ITC Enterprises F4400","Banking",2475.94,-0.10,37.1,26.7,469174
"TITADIG4401","Titan Digital G4401","Pharma",2009.33,0.74,29.0,14.4,4800
"ITCPHA4402","ITC Pharmaceuticals H4402","Energy",455.50,4.27,46.5,16.9,495919
"TITACAP4403","Titan Capital I4403","Automobile",1713.80,1.36,5.5,21.9,11040
"ITCENT4404","ITC Enterprises J4404","Consumer Goods",1984.80,0.87,35.8,30.2,17922
"NTPCENT4405","NTPC Enterprises K4405","IT",757.99,-0.72,35.8,11.8,84809
"AIRTSOL4406","Airtel Solutions L4406","Banking",1425.33,-0.55,64.4,32.8,330910
"VEDAGLO4407","Vedanta Global M4407","Pharma",3816.62,-0.50,10.1,7.2,445503
"KOTAAUT4408","Kotak Automotive N4408","Energy",2512.26,0.13,37.5,24.7,118001
"CIPLINF4409","Cipla Infrastructure O4409","Automobile",124.76,-3.96,12.3,18.1,496775
"MARUPHA4410","Maruti Pharmaceuticals P4410","Consumer Goods",1350.02,0.64,54.8,19.3,284723
"INFOPOW4411","Infosys Power Q4411","IT",3852.37,0.63,42.2,4.1,485345
"CIPLSOF4412","Cipla Software R4412","Banking",1853.66,-0.29,13.7,22.1,371819
"HDFCTEC4413","HDFC Technologies S4413","Pharma",3884.52,0.22,39.3,2.6,474255
"BIOCTEC4414","Biocon Technologies T4414","Energy",1290.68,1.34,58.0,16.5,24066
"SUNIND4415","Sun Industries U4415","Automobile",2859.52,0.84,26.4,20.1,129830
"INFOTEC4416","Infosys Technologies V4416","Consumer Goods",1617.25,0.30,26.7,0.1,421890
"VEDAVEN4417","Vedanta Ventures W4417","IT",746.81,1.67,43.3,10.4,86731
"KOTAVEN4418","Kotak Ventures X4418","Banking",5059.13,0.29,8.5,13.7,481116
"KOTAFMC4419","Kotak FMCG Y4419","Pharma",200.67,5.75,15.2,20.8,248936
"SUNCAP4420","Sun Capital Z4420","Energy",1550.92,-0.33,57.1,11.0,17157
"VEDAINF4421","Vedanta Infrastructure A4421","Automobile",3045.16,0.48,58.3,9.2,240480
"MARUPHA4422","Maruti Pharmaceuticals B4422","Consumer Goods",3380.86,-0.67,19.8,24.3,270081
"AIRTLAB4423","Airtel Labs C4423","IT",1296.53,1.87,40.3,20.9,277246
"CIPLPOW4424","Cipla Power D4424","Banking",1429.43,-0.74,8.6,23.4,248255
"ADANPHA4425","Adani Pharmaceuticals E4425","Pharma",3761.32,0.27,52.5,14.7,152793
"BAJATEC4426","Bajaj Technologies F4426","Energy",3173.64,-0.34,62.4,5.0,396348
"HDFCSOF4427","HDFC Software G4427","Automobile",297.62,-0.50,63.1,20.7,196987
"AXISAUT4428","Axis Automotive H4428","Consumer Goods",4376.45,0.40,48.8,22.4,4578
"LARSHOL4429","Larsen Holdings I4429","IT",2991.68,0.49,68.1,3.2,439024
"BAJAINF4430","Bajaj Infrastructure J4430","Banking",2233.47,0.38,6.9,23.4,261981
"RELILAB4431","Reliance Labs K4431","Pharma",1115.52,-0.32,51.5,7.3,463576
"HINDPOW4432","Hindalco Power L4432","Energy",1254.15,-1.23,33.1,28.5,108015
"INFOHOL4433","Infosys Holdings M4433","Automobile",4460.68,-0.35,46.6,28.4,188801
"NTPCSOF4434","NTPC Software N4434","Consumer Goods",4433.64,0.50,42.1,33.6,235523
"AXISDIG4435","Axis Digital O4435","IT",4190.30,-0.12,25.4,3.8,453268
"ICICHOL4436","ICICI Holdings P4436","Banking",4138.20,-0.26,13.0,33.9,432635
"INFOTEC4437","Infosys Technologies Q4437","Pharma",1861.57,-0.97,5.4,30.3,494848
"AIRTCAP4438","Airtel Capital R4438","Energy",1461.60,1.53,32.3,24.7,464418
"AXISDIG4439","Axis Digital S4439","Automobile",1136.93,-1.58,63.9,3.3,355204
"BAJASOL4440","Bajaj Solutions T4440","Consumer Goods",3014.64,-0.25,39.5,1.6,57455
"RELIVEN4441","Reliance Ventures U4441","IT",3648.68,0.01,39.2,27.3,498897
"WIPRVEN4442","Wipro Ventures V4442","Banking",872.93,-1.10,38.5,15.4,421095
"BAJAPHA4443","Bajaj Pharmaceuticals W4443","Pharma",920.53,1.90,69.1,0.8,115808
"LARSENT4444","Larsen Enterprises X4444","Energy",1598.66,0.96,9.5,27.1,286383
"MARUHOL4445","Maruti Holdings Y4445","Automobile",1353.17,1.66,54.6,27.9,6580
"TITASOF4446","Titan Software Z4446","Consumer Goods",2421.64,-0.07,65.3,25.9,237124
"SUNVEN4447","Sun Ventures A4447","IT",4012.36,0.31,33.3,1.0,462968
"TATAVEN4448","Tata Ventures B4448","Banking",3084.79,0.43,37.2,31.7,180556
"LARSDIG4449","Larsen Digital C4449","Pharma",3185.16,0.69,6.3,32.9,365836
"KOTASOF4450","Kotak Software D4450","Energy",142.78,8.73,28.8,20.3,107922
"ADANTEC4451","Adani Technologies E4451","Automobile",2938.63,0.29,53.8,14.6,46799
"MARUCAP4452","Maruti Capital F4452","Consumer Goods",3159.73,-0.17,37.7,2.1,456543
"AIRTPHA4453","Airtel Pharmaceuticals G4453","IT",3245.33,-0.72,16.0,3.2,153870
"GODRENT4454","Godrej Enterprises H4454","Banking",4563.04,0.00,42.1,3.9,125683
"AIRTFMC4455","Airtel FMCG I4455","Pharma",212.91,10.08,40.1,0.3,412013
"SUNPHA4456","Sun Pharmaceuticals J4456","Energy",4957.82,0.50,64.2,5.3,52628
"NTPCDIG4457","NTPC Digital K4457","Automobile",3492.00,-0.01,52.3,13.5,442331
"HINDGLO4458","Hindalco Global L4458","Consumer Goods",4549.90,-0.44,54.9,30.0,102919
"NTPCTEC4459","NTPC Technologies M4459","IT",3334.44,-0.00,5.3,18.5,9969
"GODRTEC4460","Godrej Technologies N4460","Banking",3175.13,-0.54,59.0,6.4,212414
"LARSPOW4461","Larsen Power O4461","Pharma",5048.88,-0.12,64.9,27.1,203208
"ICICENT4462","ICICI Enterprises P4462","Energy",142.94,-3.74,53.5,8.5,219549
"LARSHOL4463","Larsen Holdings Q4463","Automobile",233.01,-1.22,24.9,5.9,72534
"HDFCDIG4464","HDFC Digital R4464","Consumer Goods",3826.50,0.14,26.2,7.2,101051
"TITAFMC4465","Titan FMCG S4465","IT",1301.52,-1.19,20.7,10.5,194288
"AIRTIND4466","Airtel Industries T4466","Banking",3404.98,-0.11,66.7,15.2,435617
"GODRSOL4467","Godrej Solutions U4467","Pharma",3371.98,0.03,60.3,3.9,495342
"TITATEC4468","Titan Technologies V4468","Energy",3170.21,-0.04,12.4,16.8,129394
"VEDAVEN4469","Vedanta Ventures W4469","Automobile",247.53,-5.84,66.7,32.7,192187
"ICICENT4470","ICICI Enterprises X4470","Consumer Goods",1407.53,-0.92,57.5,2.4,8377
"AUROENT4471","Aurobindo Enterprises Y4471","IT",4301.34,-0.55,9.2,31.4,393129
"RELILAB4472","Reliance Labs Z4472","Banking",4240.11,-0.07,39.4,12.6,428020
"AUROSOF4473","Aurobindo Software A4473","Pharma",383.98,-5.70,64.9,19.4,422519
"GODRSOL4474","Godrej Solutions B4474","Energy",1686.76,1.36,61.8,24.2,392059
"HINDLAB4475","Hindalco Labs C4475","Automobile",2896.95,0.73,24.4,0.4,52818
"BIOCPHA4476","Biocon Pharmaceuticals D4476","Consumer Goods",4897.25,-0.17,22.2,25.0,75679
"NTPCDIG4477","NTPC Digital E4477","IT",4459.52,-0.27,35.1,29.5,267081
"BIOCPOW4478","Biocon Power F4478","Banking",1341.71,0.33,69.2,13.9,174636
"VEDATEC4479","Vedanta Technologies G4479","Pharma",1707.33,1.13,57.3,19.8,431323
"LARSSOL4480","Larsen Solutions H4480","Energy",1669.56,-0.15,32.8,15.7,396830
"TITASOL4481","Titan Solutions I4481","Automobile",4416.13,-0.53,30.5,25.6,10389
"ADANSOL4482","Adani Solutions J4482","Consumer Goods",3787.67,-0.35,18.3,21.0,236329
"BAJASOF4483","Bajaj Software K4483","IT",634.34,2.73,54.0,20.0,445928
"ICICSOL4484","ICICI Solutions L4484","Banking",3079.03,0.69,65.5,24.2,63060
"CIPLENT4485","Cipla Enterprises M4485","Pharma",4822.44,-0.11,24.4,21.6,408321
"HDFCCAP4486","HDFC Capital N4486","Energy",956.63,-2.36,26.9,7.8,420939
"AUROTEC4487","Aurobindo Technologies O4487","Automobile",5024.84,0.14,27.2,33.9,34059
"SUNCAP4488","Sun Capital P4488","Consumer Goods",3285.52,-0.29,19.3,27.6,99698
"TITAHOL4489","Titan Holdings Q4489","IT",502.99,-2.31,67.5,6.3,400352
"AXISHOL4490","Axis Holdings R4490","Banking",1876.04,-0.36,31.6,1.7,165260
"MAHIAUT4491","Mahindra Automotive S4491","Pharma",411.38,-3.20,47.7,29.5,190346
"SUNSOF4492","Sun Software T4492","Energy",2522.55,-0.88,6.4,23.5,139075
"INFODIG4493","Infosys Digital U4493","Automobile",3071.28,0.80,55.6,1.2,183676
"ADANIND4494","Adani Industries V4494","Consumer Goods",5074.82,-0.24,31.3,17.0,195668
"AIRTTEC4495","Airtel Technologies W4495","IT",1430.75,-0.71,49.1,11.8,112635
"RELILAB4496","Reliance Labs X4496","Banking",3315.92,0.66,17.0,17.1,207866
"INFOENT4497","Infosys Enterprises Y4497","Pharma",157.83,18.70,65.2,26.3,194966
"WIPRSOF4498","Wipro Software Z4498","Energy",2421.92,-0.59,13.8,10.2,50687
"NTPCHOL4499","NTPC Holdings A4499","Automobile",1934.64,-0.60,40.2,10.2,348135
"AXISFMC4500","Axis FMCG B4500","Consumer Goods",4674.98,0.14,43.0,23.4,368916
"ADANTEC4501","Adani Technologies C4501","IT",3596.78,-0.65,69.3,16.3,432364
"TITADIG4502","Titan Digital D4502","Banking",3376.40,0.67,32.8,33.0,57700
"SUNIND4503","Sun Industries E4503","Pharma",3720.87,0.52,7.1,30.2,287283
"GODRSOF4504","Godrej Software F4504","Energy",3679.67,-0.09,13.8,16.0,337964
"ADANGLO4505","Adani Global G4505","Automobile",1132.13,0.99,9.6,16.4,182099
"BAJASOF4506","Bajaj Software H4506","Consumer Goods",3230.49,0.49,46.1,16.5,269655
"RELIGLO4507","Reliance Global I4507","IT",4622.14,-0.20,26.6,27.9,396544
"NTPCAUT4508","NTPC Automotive J4508","Banking",2516.72,0.07,64.7,34.4,329236
"INFOENT4509","Infosys Enterprises K4509","Pharma",3424.61,0.16,32.9,28.0,422492
"HINDSOL4510","Hindalco Solutions L4510","Energy",3432.68,0.18,69.8,31.8,367138
"ITCIND4511","ITC Industries M4511","Automobile",3408.82,-0.31,53.1,11.2,174214
"BIOCSOF4512","Biocon Software N4512","Consumer Goods",1378.27,-0.06,19.8,27.4,56971
"TITAPOW4513","Titan Power O4513","IT",727.11,1.49,61.0,25.1,51384
"AUROGLO4514","Aurobindo Global P4514","Banking",5006.30,0.04,58.6,34.8,422508
"WIPRVEN4515","Wipro Ventures Q4515","Pharma",136.39,0.55,40.4,34.4,63241
"RELIAUT4516","Reliance Automotive R4516","Energy",1784.84,1.22,19.5,8.9,116808
"HDFCHOL4517","HDFC Holdings S4517","Automobile",1651.83,0.18,7.3,24.8,203413
"CIPLVEN4518","Cipla Ventures T4518","Consumer Goods",438.02,-0.11,20.1,29.1,159423
"AIRTDIG4519","Airtel Digital U4519","IT",3371.04,0.13,64.9,13.7,9314
"AXISDIG4520","Axis Digital V4520","Banking",1898.25,0.15,50.6,4.1,267480
"AUROAUT4521","Aurobindo Automotive W4521","Pharma",3593.58,-0.53,31.3,2.8,59180
"TITACAP4522","Titan Capital X4522","Energy",214.08,-2.92,59.5,29.9,315312
"NTPCAUT4523","NTPC Automotive Y4523","Automobile",5028.08,-0.49,26.9,30.5,259388
"MAHIPHA4524","Mahindra Pharmaceuticals Z4524","Consumer Goods",2494.94,-0.20,54.1,14.2,285063
"ICICIND4525","ICICI Industries A4525","IT",2125.36,-0.28,5.9,12.8,425594
"WIPRCAP4526","Wipro Capital B4526","Banking",2437.66,-0.58,13.2,10.7,169027
"LARSINF4527","Larsen Infrastructure C4527","Pharma",272.02,0.04,29.2,21.2,199650
"ITCTEC4528","ITC Technologies D4528","Energy",516.60,-2.51,44.7,22.5,321847
"VEDAPOW4529","Vedanta Power E4529","Automobile",1297.06,1.66,18.0,16.9,221055
"RELIPOW4530","Reliance Power F4530","Consumer Goods",814.21,-0.14,40.8,1.5,415231
"VEDAINF4531","Vedanta Infrastructure G4531","IT",1476.17,1.16,47.0,28.2,74542
"ITCSOF4532","ITC Software H4532","Banking",930.06,2.04,37.4,24.8,299089
"GODRGLO4533","Godrej Global I4533","Pharma",3332.94,-0.57,56.6,10.6,327278
"BAJAPHA4534","Bajaj Pharmaceuticals J4534","Energy",1917.24,-0.77,49.7,24.4,69773
"ITCVEN4535","ITC Ventures K4535","Automobile",3213.04,0.67,5.5,6.7,326453
"TITAGLO4536","Titan Global L4536","Consumer Goods",616.66,2.27,61.9,12.9,136726
"GODRPOW4537","Godrej Power M4537","IT",4614.18,-0.28,43.9,28.3,344126
"MARUTEC4538","Maruti Technologies N4538","Banking",2864.12,-0.43,23.3,33.4,271507
"RELIENT4539","Reliance Enterprises O4539","Pharma",2989.77,0.32,30.1,34.4,141632
"MARUVEN4540","Maruti Ventures P4540","Energy",655.83,-2.34,29.5,5.9,252641
"AUROVEN4541","Aurobindo Ventures Q4541","Automobile",4473.82,-0.06,23.7,16.2,392844
"AIRTENT4542","Airtel Enterprises R4542","Consumer Goods",288.00,5.04,58.4,33.6,473259
"ADANLAB4543","Adani Labs S4543","IT",2557.21,0.79,41.7,13.7,155510
"AIRTINF4544","Airtel Infrastructure T4544","Banking",3029.94,-0.41,67.0,8.1,184443
"WIPRPHA4545","Wipro Pharmaceuticals U4545","Pharma",3745.02,-0.13,36.0,16.0,366690
"TITAPOW4546","Titan Power V4546","Energy",3734.84,0.41,24.6,22.4,148827
"INFOFMC4547","Infosys FMCG W4547","Automobile",3402.55,-0.41,7.0,14.9,267077
"SUNSOF4548","Sun Software X4548","Consumer Goods",1329.58,-1.62,54.6,0.9,89210
"ICICSOF4549","ICICI Software Y4549","IT",546.92,-2.57,48.9,16.8,496755
"TATAAUT4550","Tata Automotive Z4550","Banking",3213.55,0.27,28.7,21.3,77492
"KOTAGLO4551","Kotak Global A4551","Pharma",3902.76,-0.61,8.1,21.9,127342
"HINDAUT4552","Hindalco Automotive B4552","Energy",3188.83,-0.28,16.9,4.5,225349
"TATAHOL4553","Tata Holdings C4553","Automobile",4607.64,0.33,53.7,24.0,59608
"ICICPOW4554","ICICI Power D4554","Consumer Goods",1015.35,-2.25,51.4,27.8,184106
"RELIAUT4555","Reliance Automotive E4555","IT",2984.78,0.27,52.6,5.0,295307
"INFOSOF4556","Infosys Software F4556","Banking",4431.67,0.09,57.7,9.0,101449
"RELIFMC4557","Reliance FMCG G4557","Pharma",2564.77,-0.89,55.5,14.7,258388
"AXISVEN4558","Axis Ventures H4558","Energy",2866.29,-0.12,10.8,18.8,363909
"INFOHOL4559","Infosys Holdings I4559","Automobile",3378.36,-0.54,51.4,2.1,269509
"BIOCPOW4560","Biocon Power J4560","Consumer Goods",2676.12,-0.04,34.0,7.1,372575
"ICICPHA4561","ICICI Pharmaceuticals K4561","IT",1689.00,-1.17,39.7,6.1,431464
"VEDAINF4562","Vedanta Infrastructure L4562","Banking",4319.60,0.38,31.8,5.0,284991
"BIOCENT4563","Biocon Enterprises M4563","Pharma",4307.99,-0.34,22.0,13.2,125598
"AXISIND4564","Axis Industries N4564","Energy",370.70,-4.45,8.7,32.5,390936
"ICICDIG4565","ICICI Digital O4565","Automobile",2538.89,-0.58,66.1,25.4,269004
"VEDACAP4566","Vedanta Capital P4566","Consumer Goods",3613.19,0.55,64.0,6.0,397912
"ITCVEN4567","ITC Ventures Q4567","IT",2989.83,-0.46,44.6,21.5,361937
"NTPCAUT4568","NTPC Automotive R4568","Banking",1754.19,1.02,65.4,33.9,288163
"MARUSOL4569","Maruti Solutions S4569","Pharma",1967.88,-0.77,9.7,0.6,497321
"AXISFMC4570","Axis FMCG T4570","Energy",4841.17,-0.27,39.1,14.0,205473
"AUROHOL4571","Aurobindo Holdings U4571","Automobile",2623.54,-0.28,59.8,31.3,302172
"MARUTEC4572","Maruti Technologies V4572","Consumer Goods",3448.35,0.07,58.0,10.7,82614
"AIRTLAB4573","Airtel Labs W4573","IT",1453.62,1.20,49.3,17.7,169357
"BAJASOL4574","Bajaj Solutions X4574","Banking",3536.12,-0.11,41.1,32.1,62402
"ITCPOW4575","ITC Power Y4575","Pharma",3748.19,-0.64,8.5,4.5,32504
"RELIAUT4576","Reliance Automotive Z4576","Energy",1208.96,0.72,13.0,14.4,216685
"TATAINF4577","Tata Infrastructure A4577","Automobile",3691.60,0.01,60.7,15.8,146042
"MAHISOF4578","Mahindra Software B4578","Consumer Goods",1599.35,0.27,44.4,10.5,67756
"TATAVEN4579","Tata Ventures C4579","IT",3738.72,0.51,27.9,18.8,58384
"KOTAPHA4580","Kotak Pharmaceuticals D4580","Banking",166.55,15.68,66.6,9.1,327726
"ICICINF4581","ICICI Infrastructure E4581","Pharma",1686.07,-1.18,35.8,21.6,269460
"LARSSOF4582","Larsen Software F4582","Energy",440.84,-3.44,55.0,26.3,179598
"ADANINF4583","Adani Infrastructure G4583","Automobile",1525.35,-1.05,11.4,9.0,353481
"TATAENT4584","Tata Enterprises H4584","Consumer Goods",1042.58,-2.00,17.3,15.2,340140
"RELIFMC4585","Reliance FMCG I4585","IT",2445.52,-0.19,44.7,30.0,332826
"TATADIG4586","Tata Digital J4586","Banking",196.21,-4.19,20.2,5.4,167483
"NTPCVEN4587","NTPC Ventures K4587","Pharma",3708.22,0.26,18.6,12.9,444946
"TITAENT4588","Titan Enterprises L4588","Energy",1897.90,1.28,45.9,14.0,192568
"RELIPOW4589","Reliance Power M4589","Automobile",5011.45,-0.19,65.9,26.4,41590
"VEDALAB4590","Vedanta Labs N4590","Consumer Goods",3443.76,0.65,18.9,21.7,346768
"AXISIND4591","Axis Industries O4591","IT",326.22,1.74,44.1,32.0,111238
"TITAPHA4592","Titan Pharmaceuticals P4592","Banking",4331.26,-0.56,38.0,3.2,3996
"VEDADIG4593","Vedanta Digital Q4593","Pharma",702.12,0.27,64.0,21.0,41753
"MAHIFMC4594","Mahindra FMCG R4594","Energy",1709.41,-0.88,41.7,7.0,310631
"AIRTGLO4595","Airtel Global S4595","Automobile",565.76,-2.24,64.1,20.7,81869
"WIPRPHA4596","Wipro Pharmaceuticals T4596","Consumer Goods",1016.62,1.24,52.8,21.8,415669
"ITCPOW4597","ITC Power U4597","IT",3218.27,-0.59,55.5,27.3,419644
"NTPCDIG4598","NTPC Digital V4598","Banking",254.09,-8.68,31.0,15.6,249444
"LARSDIG4599","Larsen Digital W4599","Pharma",323.49,4.75,9.4,4.5,98062
"BIOCVEN4600","Biocon Ventures X4600","Energy",4499.70,0.06,45.7,14.1,146371
"INFOIND4601","Infosys Industries Y4601","Automobile",302.84,-3.51,12.9,18.2,227319
"MAHIPHA4602","Mahindra Pharmaceuticals Z4602","Consumer Goods",3053.61,0.08,45.7,11.0,106292
"HDFCFMC4603","HDFC FMCG A4603","IT",2165.95,0.27,51.7,20.3,387684
"AUROGLO4604","Aurobindo Global B4604","Banking",1140.15,-0.88,61.0,18.7,477872
